rel	query_id	entity	inlink	outlink	pg_count
0	QALD2_te-51	Stins	63	14	1504
0	QALD2_te-51	Beetsterzwaag	8	16	1473
0	QALD2_te-51	Mudflat_hiking	41	26	8684
2	QALD2_te-51	Bosch_(island)	16	3	1521
0	QALD2_te-51	Hollum	12	10	1178
0	QALD2_te-51	Gild_Fryske_Mounders	8	5	319
0	QALD2_te-51	Netherlands	1013	51957	2627408
0	QALD2_te-51	North_European_Plain	55	58	28059
0	QALD2_te-51	North_Tower_(lighthouse)	17	2	466
0	QALD2_te-51	Hunsingo	55	10	777
0	QALD2_te-51	Friesland	195	1822	204076
0	QALD2_te-51	List_of_the_largest_islands_in_the_North_Sea	86	4	3458
0	QALD2_te-51	East_Frisia	120	423	40937
0	QALD2_te-51	Jeronimus_Cornelisz	49	16	6547
0	QALD2_te-51	Pilosans_of_the_Caribbean	94	15	8135
0	QALD2_te-51	Frisian_languages	102	175	96590
0	QALD2_te-51	Simonszand	16	7	1601
0	QALD2_te-51	List_of_islands_of_Germany	68	17	19174
0	QALD2_te-51	Stichting_De_Fryske_Mole	6	44	493
0	QALD2_te-51	Tresoar	9	0	666
0	QALD2_te-51	Frisian_literature	36	8	1990
0	QALD2_te-51	North_Frisian_Islands	74	74	8813
0	QALD2_te-51	West_Friesland_(region)	87	66	5911
2	QALD2_te-51	Vlieland	37	112	10038
2	QALD2_te-51	Schiermonnikoog	70	104	9908
0	QALD2_te-51	Bornrif	20	4	691
0	QALD2_te-51	Vuurduin	15	3	501
0	QALD2_te-51	Nynke_Laverman	36	1	1581
0	QALD2_te-51	Wadden_Sea_National_Parks	38	36	6224
0	QALD2_te-51	Middle_Frisian_language	27	7	2562
0	QALD2_te-51	Pellworm	19	42	4390
0	QALD2_te-51	Frisians	99	408	134247
0	QALD2_te-51	East_Frisians	22	16	2669
0	QALD2_te-51	Texel_sheep	32	19	9416
2	QALD2_te-51	Richel	22	2	1633
0	QALD2_te-51	Whaling_in_the_Netherlands	31	1	3022
0	QALD2_te-51	List_of_islands_of_the_Netherlands	62	7	11697
0	QALD2_te-51	Southern_Bight	27	4	1186
0	QALD2_te-51	List_of_shipwrecks_in_1952	124	1	2231
0	QALD2_te-51	Engelsmanplaat	9	8	1873
2	QALD2_te-51	Ameland	64	121	10990
0	QALD2_te-51	Eierland	14	17	800
0	QALD2_te-51	Languages_of_Europe	508	178	140346
0	QALD2_te-51	Rif_(island)	15	4	1401
0	QALD2_te-51	Biikebrennen	12	5	1190
0	QALD2_te-51	Klozum	17	1	1263
0	QALD2_te-51	Oan_Schylge	11	1	548
0	QALD2_te-51	Vetkopers_and_Schieringers	19	43	1282
0	QALD2_te-51	Brandaris	13	4	1310
0	QALD2_te-51	Skarsterlân	55	19	267
0	QALD2_te-51	Rottumeroog	34	22	2711
2	QALD2_te-51	Griend	33	6	3162
0	QALD2_te-51	Amrum	159	71	10546
0	QALD2_te-51	Languages_of_the_Netherlands	91	6	74927
0	QALD2_te-51	Rozendaal	27	22	8680
2	QALD2_te-51	Monnikenlangenoog	18	3	1265
0	QALD2_te-51	Terschelling	57	226	16588
0	QALD2_te-51	Ballum	7	13	998
0	QALD2_te-51	Frank_I._Kooyman	32	4	506
0	QALD2_te-51	West_Friesland_(historical_region)	84	116	3349
0	QALD2_te-51	European_Charter_for_Regional_or_Minority_Languages	183	182	32777
0	QALD2_te-51	List_of_islands_by_name_(A)	355	0	11882
0	QALD2_te-51	Germanic_languages	275	1502	338698
0	QALD2_te-51	North_Frisian_language	72	159	28492
0	QALD2_te-51	West_Frisian_language	79	354	81505
0	QALD2_te-51	Saterland_Frisian_language	47	80	21634
0	QALD2_te-51	Butterhuizen	6	2	454
0	QALD2_te-51	Elfstedentocht	54	64	23826
0	QALD2_te-51	Buren,_Friesland	10	6	539
0	QALD2_te-51	Düne	22	19	1017
0	QALD2_te-51	Museum_Kunst_der_Westküste	37	4	145
0	QALD2_te-51	Music_of_the_Netherlands	433	48	49716
0	QALD2_te-51	Gerriet_Postma	18	5	655
0	QALD2_te-51	Wieringen	76	54	5683
0	QALD2_te-51	OV-chipkaart	55	101	15725
0	QALD2_te-51	Harlingen,_Friesland	47	173	9431
0	QALD2_te-51	Wangerooge	32	76	7765
0	QALD2_te-55	Kourotrophos	15	6	2322
0	QALD2_te-55	Aphrodite_(Hercules:_The_Legendary_Journeys_and_Xena:_Warrior_Princess)	39	1	4526
0	QALD2_te-55	Themis	58	111	123215
0	QALD2_te-55	Elafos	7	6	560
0	QALD2_te-55	Bellerophon_(play)	12	3	2004
0	QALD2_te-55	Helios_Ridge	11	0	272
0	QALD2_te-55	Mount_Olympus_(Cyprus)	15	27	18375
0	QALD2_te-55	Ambrosia	93	117	175651
0	QALD2_te-55	Mount_Giona	19	23	2513
0	QALD2_te-55	Mount_Olympus	207	564	276714
0	QALD2_te-55	Sacred_mountains	145	42	25429
0	QALD2_te-55	Spes	33	21	13097
0	QALD2_te-55	Olympiaki_Akti	18	6	2890
0	QALD2_te-55	Amasis_Painter	27	20	4542
0	QALD2_te-55	Anastasios_Karatasos	45	12	1221
0	QALD2_te-55	Kastri-Loutro	14	2	516
0	QALD2_te-55	Adrestia	19	9	23679
0	QALD2_te-55	Climate_of_Greece	28	4	37709
0	QALD2_te-55	Corycus_(Lycia)	19	2	424
0	QALD2_te-55	Pieres	35	15	1569
0	QALD2_te-55	Iris_(mythology)	91	119	117077
0	QALD2_te-55	Greek_names_of_mountains	54	2	2239
0	QALD2_te-55	Athena	298	1244	890037
0	QALD2_te-55	Bellona_(goddess)	53	99	93710
0	QALD2_te-55	Smolikas	30	21	6318
0	QALD2_te-55	Nike_(mythology)	51	252	256359
0	QALD2_te-55	Britomartis	88	64	14862
0	QALD2_te-55	Pegasus	98	465	269270
2	QALD2_te-55	Horae	81	114	40295
0	QALD2_te-55	Tahtalı_Dağı	24	7	1151
0	QALD2_te-55	Golden_Age	151	461	155764
0	QALD2_te-55	Dionysiakos	16	3	1466
0	QALD2_te-55	Titarisios	39	8	508
0	QALD2_te-55	Nemesis_(mythology)	96	151	249450
0	QALD2_te-55	Marathasa_Valley	11	4	565
0	QALD2_te-55	Titanomachy	69	83	127682
0	QALD2_te-55	The_Last_Olympian	63	30	71724
0	QALD2_te-55	Victoria_(mythology)	38	186	36520
0	QALD2_te-55	Hygieia	47	100	51350
0	QALD2_te-55	Little_Pollon	51	14	6138
2	QALD2_te-55	Proserpina	89	162	80459
0	QALD2_te-55	Mount_Boreas	9	7	340
0	QALD2_te-55	Mount_Circe	8	4	272
0	QALD2_te-55	Atropos_(Goya)	24	4	7327
0	QALD2_te-55	Minotaur_Pass	11	1	187
0	QALD2_te-55	Apollo_Peak	11	6	247
0	QALD2_te-55	Mount_Ida	32	94	21860
0	QALD2_te-55	Mount_Hercules	9	6	300
0	QALD2_te-55	Polydamas_of_Skotoussa	11	3	2925
0	QALD2_te-55	Dione_(Titaness)	64	17	12864
0	QALD2_te-55	Music_of_Thessaly	31	1	981
2	QALD2_te-55	Enyo	39	32	67866
0	QALD2_te-55	Palaios_Panteleimonas	16	8	1543
2	QALD2_te-55	Eileithyia	71	79	46664
0	QALD2_te-55	Cerambus	12	7	948
0	QALD2_te-55	Mount_Orestes	7	4	222
0	QALD2_te-55	Mt._Olympus_Water_&_Theme_Park	40	39	5969
0	QALD2_te-55	Pythion	29	7	1744
0	QALD2_te-55	Mount_Olympus_(Euboea)	10	19	814
0	QALD2_te-55	Bistones	12	11	977
0	QALD2_te-55	Platamon_Castle	14	14	4155
0	QALD2_te-55	Prothous	26	10	742
0	QALD2_te-55	Rhea_(mythology)	83	189	234802
0	QALD2_te-55	Eurynome_(Oceanid)	64	13	13193
0	QALD2_te-55	Clytie	29	24	5686
0	QALD2_te-55	Pyrgetos	12	10	690
0	QALD2_te-55	Gaia_(mythology)	143	396	506525
0	QALD2_te-55	Pimpleia	20	13	2840
0	QALD2_te-55	Artemis	245	826	685679
0	QALD2_te-55	Ekur	121	43	7806
0	QALD2_te-55	Mount_Thrace	7	2	224
0	QALD2_te-55	Mount_Olympus_(solitaire)	6	1	492
0	QALD2_te-55	Twelve_Olympians	165	324	492885
0	QALD2_te-55	Mount_Peleus	7	3	165
0	QALD2_te-55	Aristeidis_Moraitinis_(aviator)	41	16	2018
0	QALD2_te-55	Group_of_Zeus_and_Ganymede	24	1	2133
0	QALD2_te-55	Clio	35	98	66373
0	QALD2_te-55	Litochoro	32	59	8349
0	QALD2_te-55	Krotos	12	3	3427
0	QALD2_te-55	Chione_(daughter_of_Boreas)	17	15	19358
0	QALD2_te-55	Aphrodite	234	905	846100
0	QALD2_te-55	Demeter	180	537	367594
0	QALD2_te-55	Ceto	70	55	46097
2	QALD2_te-55	Panacea	31	72	52380
0	QALD2_te-55	Minerva	97	530	263208
0	QALD2_te-55	Eos_Glacier	8	0	211
0	QALD2_te-55	Mount_Electra	7	7	187
0	QALD2_te-55	Cretea	12	1	427
2	QALD2_te-55	Dike_(mythology)	38	42	38048
0	QALD2_te-55	Polytheism	217	599	187260
0	QALD2_te-55	Atë	34	30	15404
0	QALD2_te-55	The_God_Beneath_the_Sea	107	10	1692
0	QALD2_te-55	Olympos,_Larissa	18	28	651
0	QALD2_te-55	Graeae	54	91	54980
0	QALD2_te-55	Alexiares_and_Anicetus	14	6	10148
0	QALD2_te-55	Kato_Olympos	7	14	725
0	QALD2_te-55	Satrae	17	6	1040
0	QALD2_te-55	Maia_(mythology)	66	66	98919
0	QALD2_te-55	Hebe_(mythology)	103	125	120663
0	QALD2_te-55	Mount_Theseus	7	5	191
0	QALD2_te-57	William_Anders	148	105	42843
0	QALD2_te-57	NASA_Astronaut_Group_8	150	11	12861
0	QALD2_te-57	Johnny_Apollo_(toy)	23	2	794
0	QALD2_te-57	Van_Serg_(crater)	13	7	967
2	QALD2_te-57	Alan_Shepard	297	304	443885
0	QALD2_te-57	List_of_human_spaceflights,_1971–80	125	5	1256
0	QALD2_te-57	NASA_Astronaut_Group_7	52	10	6697
0	QALD2_te-57	T._J._O'Malley	57	8	595
0	QALD2_te-57	Charles_Duke	160	84	56676
0	QALD2_te-57	Luna_15	27	27	18755
0	QALD2_te-57	1975_in_spaceflight	52	7	3140
0	QALD2_te-57	Astronaut_training	124	2	28205
0	QALD2_te-57	Health_threat_from_cosmic_rays	83	63	42790
0	QALD2_te-57	Lunar_Landing_Research_Facility	14	5	2579
0	QALD2_te-57	List_of_astronauts_by_first_flight	872	0	6056
0	QALD2_te-57	Apollo–Soyuz_Test_Project	137	306	42332
0	QALD2_te-57	Pete_Conrad	180	164	180836
0	QALD2_te-57	NASA_Astronaut_Corps	67	80	52965
0	QALD2_te-57	Space_food	114	30	99420
0	QALD2_te-57	Deke_Slayton	227	142	180834
0	QALD2_te-57	Rendezvous_Docking_Simulator	15	2	759
0	QALD2_te-57	Ice_(Johnson_novel)	62	11	1902
0	QALD2_te-57	Hess-Apollo_(crater)	14	4	266
0	QALD2_te-57	Bowen-Apollo_(crater)	13	3	309
0	QALD2_te-57	Gordon_Cooper	237	177	218232
0	QALD2_te-57	USNS_Wally_Schirra_(T-AKE-8)	22	3	2923
0	QALD2_te-57	List_of_Apollo_astronauts	129	86	249301
0	QALD2_te-57	Saturn_(rocket_family)	138	104	43656
0	QALD2_te-57	Wally_Schirra	244	196	132426
0	QALD2_te-57	Apollo_Lunar_Surface_Experiments_Package	126	55	20369
0	QALD2_te-57	Michael_Collins_(astronaut)	259	167	231322
0	QALD2_te-57	List_of_astronauts_by_year_of_selection	931	583	76948
0	QALD2_te-57	Alan_Bean	134	118	57832
0	QALD2_te-57	Boot_Hill_(lunar_mountain)	14	4	374
0	QALD2_te-57	James_Irwin	147	98	98575
2	QALD2_te-57	Stuart_Roosa	120	56	24554
0	QALD2_te-57	US_Space_Walk_of_Fame	36	10	2282
0	QALD2_te-57	Moon	461	6161	1344159
0	QALD2_te-57	Apollo_13	199	344	855380
0	QALD2_te-57	NASA_Astronaut_Group_6	48	14	7668
0	QALD2_te-57	List_of_U.S._Air_Force_Test_Pilot_School_alumni	272	1	14972
0	QALD2_te-57	List_of_fictional_astronauts	989	4	25721
0	QALD2_te-57	Cochise_(crater)	16	6	516
0	QALD2_te-57	Apollo_Lunar_Module	139	449	176038
0	QALD2_te-57	NASA_Astronaut_Group_4	28	19	10887
0	QALD2_te-57	Laurel_Clark	85	51	41506
0	QALD2_te-57	Horatio_(crater)	12	6	393
0	QALD2_te-57	Rusty_Schweickart	126	78	22676
0	QALD2_te-57	Little_West_Crater	9	1	464
0	QALD2_te-57	Apollo_insurance_covers	7	2	29816
0	QALD2_te-57	Fallen_Astronaut	54	38	142635
0	QALD2_te-57	South_Ray_(crater)	18	6	761
0	QALD2_te-57	Donald_Holmquest	45	12	2018
0	QALD2_te-57	David_Scott	173	132	69413
0	QALD2_te-57	Eugene_Cernan	171	195	136292
0	QALD2_te-57	John_Young_(astronaut)	173	161	112031
0	QALD2_te-57	Gemini_11	59	58	22899
0	QALD2_te-57	List_of_astronauts_educated_at_the_United_States_Naval_Academy	151	3	4760
0	QALD2_te-57	Space_Exploration_Initiative	46	17	11650
0	QALD2_te-57	List_of_Soviet_manned_space_missions	234	10	15486
0	QALD2_te-57	Saturn_V	275	423	453151
0	QALD2_te-57	Walter_Cunningham	98	58	23848
0	QALD2_te-57	Buzz_Aldrin	257	570	567639
0	QALD2_te-57	List_of_spacewalkers	521	4	5840
0	QALD2_te-57	Apollo_15_postage_stamp_incident	29	9	36187
0	QALD2_te-57	List_of_United_States_Marine_Corps_astronauts	103	5	5048
0	QALD2_te-57	List_of_human_spaceflights,_1961–70	113	6	2576
0	QALD2_te-57	NASA_Astronaut_Group_5	77	23	12031
0	QALD2_te-57	Lunar_Receiving_Laboratory	31	18	6355
0	QALD2_te-57	A_Funny_Thing_Happened_on_the_Way_to_the_Moon	46	4	11701
2	QALD2_te-57	Edgar_Mitchell	166	103	160464
0	QALD2_te-57	For_All_Mankind	53	30	18585
0	QALD2_te-57	Brian_O'Leary	91	14	6433
0	QALD2_te-57	Mars_to_Stay	129	32	43411
0	QALD2_te-57	List_of_space_travelers_by_nationality	982	17	40924
0	QALD2_te-57	Duane_Graveline	58	9	5114
0	QALD2_te-57	List_of_astronauts_by_name	916	18	105864
0	QALD2_te-57	Rieskrater_Museum	21	3	1978
0	QALD2_te-57	Spur_(lunar_crater)	18	2	518
0	QALD2_te-57	Mackin_(crater)	14	4	298
0	QALD2_te-57	List_of_cosmonauts	397	109	28700
0	QALD2_te-57	Apollo_TV_camera	83	19	22507
0	QALD2_te-57	Apollo/Skylab_A7L	52	39	30451
0	QALD2_te-57	Fred_Haise	135	88	93424
0	QALD2_te-57	Extravehicular_activity	143	752	66571
0	QALD2_te-57	Jim_Lovell	197	244	333364
0	QALD2_te-57	List_of_astronauts_educated_at_the_United_States_Military_Academy	63	3	2576
0	QALD2_te-57	Skylab_Rescue	36	19	12147
0	QALD2_te-57	Victory_(crater)	15	5	330
0	QALD2_te-57	United_States_Astronaut_Hall_of_Fame	82	95	12097
0	QALD2_te-57	William_R._Muehlberger	14	3	452
0	QALD2_te-57	Edward_Higgins_White	162	165	109007
0	QALD2_te-57	Project_Mercury	266	600	231362
0	QALD2_te-57	Far_Ultraviolet_Camera/Spectrograph	42	10	3463
0	QALD2_te-57	Mobile_Quarantine_Facility	24	12	16737
0	QALD2_te-57	The_Astronaut_Monument	12	2	443
0	QALD2_te-57	Duke_Island_(lunar_mountain)	17	3	347
0	QALD2_te-57	Exploration_of_the_Moon	257	120	53519
0	QALD2_te-57	Lara_(lunar_crater)	13	6	411
0	QALD2_te-57	The_Astronaut_Wives_Club	67	52	446620
0	QALD2_te-59	Orem,_Utah	129	601	38588
0	QALD2_te-59	History_of_Salt_Lake_City	131	2	9850
0	QALD2_te-59	U.S._State_Non-resident_Withholding_Tax	4	5	3953
0	QALD2_te-59	Trout_Creek,_Utah	18	6	1213
0	QALD2_te-59	Tooele,_Utah	100	191	19157
0	QALD2_te-59	Devil's_Garden_(Grand_Staircase-Escalante_National_Monument)	64	9	3690
0	QALD2_te-59	Callao,_Utah	24	12	2029
0	QALD2_te-59	James_V._Hansen	41	62	2963
0	QALD2_te-59	Whitney,_Idaho	32	11	990
0	QALD2_te-59	Aragonite,_Utah	24	4	1603
0	QALD2_te-59	Fillmore,_Utah	72	114	9457
0	QALD2_te-59	Heber_City,_Utah	78	158	16935
0	QALD2_te-59	Washakie,_Utah	42	12	2642
0	QALD2_te-59	Peterson,_Utah	23	8	962
0	QALD2_te-59	American_Fork,_Utah	92	169	20987
0	QALD2_te-59	Crescent_Junction,_Utah	41	21	2312
0	QALD2_te-59	Antimony,_Utah	48	27	4815
0	QALD2_te-59	Saratoga_Springs,_Utah	59	55	9376
0	QALD2_te-59	Green_River,_Utah	85	115	15828
0	QALD2_te-59	List_of_U.S._states_by_Gini_coefficient	61	12	41622
0	QALD2_te-59	La_Plata,_Utah	37	2	1452
0	QALD2_te-59	East_Layton,_Utah	44	2	796
0	QALD2_te-59	Lake_Point,_Utah	26	5	1438
0	QALD2_te-59	Delta,_Utah	72	107	14937
0	QALD2_te-59	Elsinore,_Utah	55	32	2342
0	QALD2_te-59	Utah_Territory	85	892	35050
0	QALD2_te-59	Alta,_Utah	58	63	9303
0	QALD2_te-59	Rocky_Ridge,_Utah	38	18	2046
0	QALD2_te-59	Fairview,_Utah	61	46	3766
0	QALD2_te-59	East_Carbon,_Utah	50	24	2331
0	QALD2_te-59	Cottonwood_West,_Utah	31	11	649
0	QALD2_te-59	Arinosa,_Utah	20	3	599
0	QALD2_te-59	Garrison,_Utah	24	18	1635
0	QALD2_te-59	Hildale,_Utah	80	68	51003
0	QALD2_te-59	Monroe,_Utah	67	38	3500
0	QALD2_te-59	Hideout,_Utah	51	16	1959
0	QALD2_te-59	Wendover_Cut-off	82	20	1700
0	QALD2_te-59	Lynn,_Utah	20	2	737
0	QALD2_te-59	Independence,_Utah	44	18	1395
0	QALD2_te-59	Wanship,_Utah	45	24	2194
0	QALD2_te-59	Pleasant_Grove,_Utah	89	138	15188
0	QALD2_te-59	Vernal,_Utah	106	169	24874
0	QALD2_te-59	Fry_Canyon,_Utah	22	4	2319
0	QALD2_te-59	Blanding,_Utah	75	80	10435
0	QALD2_te-59	Monticello,_Utah	87	83	12515
0	QALD2_te-59	Clifton,_Idaho	35	13	1264
0	QALD2_te-59	Outline_of_Utah	154	9	4087
0	QALD2_te-59	Mills,_Utah	14	8	857
0	QALD2_te-59	Hurricane,_Utah	54	82	18157
0	QALD2_te-59	Satsuma,_Louisiana	12	7	1649
0	QALD2_te-59	2000_United_States_Census	59	23179	75591
0	QALD2_te-59	Bothwell,_Utah	21	8	1018
0	QALD2_te-59	Garland,_Utah	46	40	2065
0	QALD2_te-59	Mona,_Utah	52	33	3593
0	QALD2_te-59	Spring_Canyon,_Utah	25	5	1355
0	QALD2_te-59	Layne_Morris	56	5	1567
0	QALD2_te-59	Daniel,_Utah	41	13	1480
0	QALD2_te-59	Interstate_70_in_Utah	152	93	14543
0	QALD2_te-59	Kamas,_Utah	73	50	5336
0	QALD2_te-59	Beryl,_Utah	19	12	2334
0	QALD2_te-59	Salt_Lake_City	687	8646	522696
0	QALD2_te-59	Wolf_Creek,_Utah	14	2	1054
0	QALD2_te-59	Granger_High_School_(Utah)	58	16	1899
0	QALD2_te-59	Ouray,_Utah	15	9	1113
0	QALD2_te-59	Moore,_Utah	23	4	859
0	QALD2_te-59	Stone,_Idaho	14	6	699
0	QALD2_te-59	Salduro,_Utah	18	6	1152
0	QALD2_te-59	Clarkston,_Utah	49	24	2354
0	QALD2_te-59	Washington,_Utah	44	48	6860
0	QALD2_te-59	Mountain_Green,_Utah	48	14	3378
0	QALD2_te-59	Fountain_Green,_Utah	42	38	2501
0	QALD2_te-59	La_Verkin,_Utah	42	39	4033
0	QALD2_te-59	Bonanza,_Utah	27	12	2097
0	QALD2_te-59	Apple_Valley,_Utah	28	11	2210
0	QALD2_te-59	Clive,_Utah	17	7	1686
0	QALD2_te-59	Flux,_Utah	22	5	669
0	QALD2_te-59	Tucker,_Utah	54	8	2043
0	QALD2_te-59	Rowley,_Utah	20	3	970
0	QALD2_te-59	Timeline_of_civil_marriage_in_the_United_States	95	25	12235
0	QALD2_te-59	Wellington,_Utah	50	30	2272
0	QALD2_te-59	List_of_U.S._state_laws_on_same-sex_unions	230	22	25053
0	QALD2_te-59	Crestline,_Nevada	14	2	632
0	QALD2_te-59	Big_Water,_Utah	40	20	4135
0	QALD2_te-59	Birdseye,_Utah	19	6	1477
0	QALD2_te-59	Glendale,_Utah	38	17	2737
0	QALD2_te-59	Cannonville,_Utah	42	21	2445
0	QALD2_te-59	Burmester,_Utah	15	2	715
0	QALD2_te-59	East_Carbon-Sunnyside,_Utah	15	3	999
0	QALD2_te-59	Vineyard,_Utah	40	20	3637
0	QALD2_te-59	US_Aviation	21	6	875
0	QALD2_te-59	Holladay,_Utah	72	95	10323
0	QALD2_te-59	Beaver_Dam,_Utah	13	2	1250
0	QALD2_te-59	Vivian_Park,_Utah	18	4	1127
0	QALD2_te-59	Lehi,_Utah	98	207	29293
0	QALD2_te-59	The_Snapdragons	20	5	1174
0	QALD2_te-59	Echo,_Utah	39	38	3930
0	QALD2_te-59	Bryce_Canyon_City,_Utah	49	15	3310
0	QALD2_te-59	Junction,_Utah	44	33	3208
0	QALD2_te-59	Itineris_Early_College_High_School	15	4	780
0	QALD2_te-59	Same-sex_marriage_in_Utah	67	21	9307
0	QALD2_te-60	List_of_Danish_films_of_the_2010s	21	3	3802
0	QALD2_te-60	Whisper_Lake	9	0	262
0	QALD2_te-60	Lakeland:_Journeys_into_the_Soul_of_Canada	16	4	474
0	QALD2_te-60	List_of_lakes_by_volume	60	16	95741
0	QALD2_te-60	All_Saints_Abbey,_Lund	21	0	292
0	QALD2_te-60	List_of_bacterial_genera_named_after_geographical_names	122	4	872
0	QALD2_te-60	Danish_Railway_Museum	14	10	1849
0	QALD2_te-60	Gravel_pit	20	155	9973
0	QALD2_te-60	List_of_seas	159	16	150252
0	QALD2_te-60	List_of_bridges_in_Denmark	93	10	4646
0	QALD2_te-60	List_of_ports_in_Denmark	35	2	496
0	QALD2_te-60	Austin_Lake	7	3	788
0	QALD2_te-60	Cycling_in_Copenhagen	125	20	24517
0	QALD2_te-60	List_of_town_tramway_systems_in_Denmark	21	4	1312
0	QALD2_te-60	Kvennsjøen	12	2	83
0	QALD2_te-60	Naturpark_Åmosen	14	2	82
0	QALD2_te-60	Rugaard	38	2	606
0	QALD2_te-60	Red-necked_grebe	100	180	15805
0	QALD2_te-60	List_of_largest_reservoirs_in_India	32	2	5016
0	QALD2_te-60	Pihtipudas	30	31	1667
0	QALD2_te-60	Convention_on_the_Protection_and_Use_of_Transboundary_Watercourses_and_International_Lakes	81	5	3731
0	QALD2_te-60	List_of_Defence_Ministers_of_Denmark	73	29	1248
0	QALD2_te-60	Central_Business_Register_(Denmark)	11	7	20707
0	QALD2_te-60	Østre_Anlæg	13	21	567
0	QALD2_te-60	Tissø	91	10	811
0	QALD2_te-60	Rosary_Lakes	7	4	379
0	QALD2_te-60	List_of_lakes_of_Croatia	28	4	2987
0	QALD2_te-60	List_of_political_parties_in_Denmark	110	31	28506
0	QALD2_te-60	North_Jutlandic_Island	50	60	15141
0	QALD2_te-60	Lake_Buchanan_(Queensland)	15	8	1216
0	QALD2_te-60	Munz_Lakes	12	5	1210
0	QALD2_te-60	Index_of_Denmark-related_articles	489	5	4119
0	QALD2_te-60	List_of_tallest_buildings_in_Denmark	78	4	6804
0	QALD2_te-60	Royal_Danish_Embassy,_Oslo	17	1	575
0	QALD2_te-60	List_of_Danish_royal_residences	61	8	8239
0	QALD2_te-60	Milton_Pond	21	7	4309
0	QALD2_te-60	Gothersgade	37	34	1050
0	QALD2_te-60	List_of_protected_areas_of_Roskilde_Municipality	14	2	351
2	QALD2_te-60	List_of_lakes_of_Denmark	93	3	2463
0	QALD2_te-60	Brûlé_Lake	16	10	394
0	QALD2_te-60	List_of_tallest_structures_in_Denmark	64	3	3515
0	QALD2_te-60	List_of_number-one_hits_of_2010_(Denmark)	43	3	998
0	QALD2_te-60	List_of_Danish_films_before_1910	52	5	767
0	QALD2_te-60	Rennie_Lake	6	3	692
0	QALD2_te-60	List_of_numbered_roads_in_Kawartha_Lakes	68	32	2340
0	QALD2_te-60	List_of_lakes_of_Western_Australia,_Q–Z	158	7	281
0	QALD2_te-60	Ammophila_(plant)	54	100	17142
0	QALD2_te-60	Lakes_of_Bhutan	56	4	3453
0	QALD2_te-60	Brabrand_Lake	69	14	1353
0	QALD2_te-60	Nootjärv	3	2	32
0	QALD2_te-60	List_of_lakes_of_Western_Australia,_L–P	167	7	389
0	QALD2_te-60	Langvatnet_(Tysfjord)	15	5	491
0	QALD2_te-60	List_of_Danish_films_of_the_1910s	37	8	524
0	QALD2_te-60	List_of_lakes_of_Nepal	13	4	4938
0	QALD2_te-60	Education_in_Denmark	37	20	42741
0	QALD2_te-60	List_of_Denmark_List_A_players	30	1	514
0	QALD2_te-60	List_of_Scandinavian_flat_horse_races	24	11	1403
0	QALD2_te-60	Outline_of_Denmark	265	10	5520
0	QALD2_te-60	List_of_lakes_of_Western_Australia,_D–K	166	8	229
0	QALD2_te-60	Utterslev_Mose	15	12	1442
0	QALD2_te-60	Saint_Laurent_(cruise_ship)	14	4	2200
0	QALD2_te-60	Mohammad_Saddiq	27	2	345
0	QALD2_te-60	List_of_lakes_of_Western_Australia,_A–C	168	8	757
0	QALD2_te-60	List_of_universities_in_Denmark	48	14	30447
0	QALD2_te-60	United_Nations_Security_Council_Resolution_1097	17	1	270
0	QALD2_te-60	Ratzeburg	69	153	6856
0	QALD2_te-60	Fredette_Lake	7	1	270
0	QALD2_te-60	Byglandsfjorden	21	14	976
0	QALD2_te-60	List_of_national_parks_of_Denmark	35	12	3053
0	QALD2_te-60	Lake_Lestijärvi	4	3	86
0	QALD2_te-60	MS_Hans_Hedtoft	43	8	28600
0	QALD2_te-60	Søtorvet	54	13	171
0	QALD2_te-60	Freshwater_fish	43	273	54690
0	QALD2_te-60	Salt_Valley_Lakes	9	4	729
0	QALD2_te-60	Elan_Valley_Reservoirs	89	46	16695
0	QALD2_te-60	List_of_cities_in_Denmark_by_population	62	17	70949
0	QALD2_te-60	Furesø_Municipality	33	42	653
0	QALD2_te-60	Hughes_Lake_(California)	15	9	2026
0	QALD2_te-60	List_of_loughs_of_Ireland	133	103	17876
0	QALD2_te-60	List_of_mayors_of_Aarhus	21	3	397
0	QALD2_te-60	Lakes_Region_(New_Hampshire)	34	99	5455
0	QALD2_te-60	Cosmeston_Lakes_Country_Park	16	12	1633
0	QALD2_te-60	Treaty_of_Kalmar	15	4	1174
0	QALD2_te-60	List_of_heirs_to_the_Greek_throne	28	4	1254
0	QALD2_te-60	Area_and_population_of_European_countries	78	7	82578
0	QALD2_te-60	Scandinavia	280	5232	848472
0	QALD2_te-60	Mandon_Lake	8	2	403
0	QALD2_te-60	List_of_largest_lakes_and_seas_in_the_Solar_System	62	8	13788
0	QALD2_te-60	Aarhus_Botanical_Gardens	21	12	1741
0	QALD2_te-60	Ørstedsparken	62	25	1157
0	QALD2_te-60	Denmark,_Maine	71	25	3093
0	QALD2_te-60	List_of_lakes_of_the_LCRV_(birdwatching)	31	2	229
0	QALD2_te-60	List_of_lakes_in_Jyväskylä	56	2	170
0	QALD2_te-60	Canadian_Wildlife_Service	30	80	4486
0	QALD2_te-60	Alt_for_Damerne	18	4	1062
0	QALD2_te-60	List_of_number-one_hits_of_1994_(Denmark)	26	1	1041
0	QALD2_te-60	List_of_lakes_in_Minnesota	229	562	113669
